YEAR,MO,DY,QV2M,RH2M,PRECTOTCORR,T2M,T2MDEW,T2MWET,TS,T2M_RANGE,T2M_MAX,T2M_MIN,PS,WS10M,WS10M_MAX,WS10M_MIN,WS10M_RANGE,WD10M,WS50M,WS50M_MAX,WS50M_MIN,WS50M_RANGE,WD50M,PRECTOTCORR_next,TS_next,RH2M_next,PS_next,WS1OM_next,WD1OM_next
1983,11,18,7.63,89.5,0.15,11.72,10.03,10.87,12.43,3.21,13.44,10.22,101.2,4.5,6.88,2.84,4.04,145.81,5.34,8.06,3.53,4.53,146.62,1.17,11.92,81.5,102.08,8.53,75.31
1983,11,19,6.1,81.5,1.17,9.94,6.92,8.43,11.92,2.04,11.32,9.29,102.08,8.53,12.45,5.28,7.16,75.31,9.83,14.51,6.31,8.2,75.75,2.07,11.9,84.94,102.28,4.77,111.56
1983,11,20,7.02,84.94,2.07,11.43,9.0,10.22,11.9,0.63,11.76,11.13,102.28,4.77,6.12,3.5,2.63,111.56,5.61,7.55,4.04,3.52,112.38,0.11,12.24,92.88,101.69,6.25,181.31
1983,11,21,8.54,92.88,0.11,12.94,11.83,12.38,12.24,3.33,14.53,11.2,101.69,6.25,7.92,3.56,4.37,181.31,8.43,10.45,4.23,6.23,181.94,0.12,12.05,85.38,101.19,6.85,227.19
1983,11,22,7.57,85.38,0.12,12.38,9.93,11.15,12.05,6.5,16.12,9.62,101.19,6.85,8.99,3.16,5.82,227.19,8.77,11.21,3.63,7.58,227.25,0.05,11.05,86.0,101.79,9.97,227.06
1983,11,23,6.65,86.0,0.05,10.39,8.12,9.26,11.05,6.19,13.78,7.59,101.79,9.97,17.66,2.33,15.34,227.06,11.98,20.65,2.55,18.1,227.94,0.09,10.74,79.62,102.83,6.6,123.62
1983,11,24,5.55,79.62,0.09,8.94,5.61,7.28,10.74,3.45,10.64,7.19,102.83,6.6,14.34,3.98,10.36,123.62,7.64,16.63,4.43,12.21,124.38,1.57,9.49,75.94,103.6,12.06,177.5
1983,11,25,4.7,75.94,1.57,7.06,3.06,5.06,9.49,5.12,9.62,4.51,103.6,12.06,15.73,5.38,10.35,177.5,14.05,18.16,6.37,11.8,177.75,0.53,9.04,70.75,103.74,7.75,158.31
1983,11,26,4.27,70.75,0.53,6.96,2.02,4.49,9.04,4.35,8.62,4.27,103.74,7.75,11.16,2.55,8.61,158.31,8.96,13.27,2.77,10.48,159.19,0.65,9.81,87.62,102.29,7.82,197.69
1983,11,27,6.16,87.62,0.65,9.06,7.08,8.07,9.81,2.8,10.31,7.5,102.29,7.82,10.11,4.83,5.28,197.69,9.2,11.88,6.09,5.78,198.44,0.0,9.97,79.25,101.94,3.79,212.69
1983,11,28,6.1,79.25,0.0,10.48,6.9,8.69,9.97,3.89,12.8,8.9,101.94,3.79,5.23,1.05,4.18,212.69,5.21,6.72,1.45,5.27,213.75,0.0,10.0,81.62,101.62,5.25,216.5
1983,11,29,6.41,81.62,0.0,10.58,7.5,9.04,10.0,4.72,12.81,8.09,101.62,5.25,6.27,4.11,2.16,216.5,7.3,8.91,5.53,3.38,217.38,0.0,9.68,86.69,101.6,3.79,107.25
1983,11,30,5.98,86.69,0.0,8.68,6.57,7.62,9.68,3.16,10.32,7.16,101.6,3.79,6.25,1.33,4.92,107.25,4.48,8.48,1.33,7.15,106.75,0.0,10.12,87.12,101.47,5.95,193.38
1983,12,1,6.9,87.12,0.0,10.73,8.62,9.68,10.12,6.66,13.85,7.19,101.47,5.95,8.39,1.76,6.63,193.38,8.26,10.99,1.91,9.08,194.38,0.1,9.81,84.94,102.29,9.77,316.44
1983,12,2,6.16,84.94,0.1,9.55,7.15,8.35,9.81,2.34,10.64,8.3,102.29,9.77,12.55,5.25,7.29,316.44,11.8,14.73,7.58,7.15,301.62,0.55,9.05,78.06,103.73,10.45,26.06
1983,12,3,4.58,78.06,0.55,6.51,2.98,4.75,9.05,2.59,8.14,5.55,103.73,10.45,12.23,6.41,5.82,26.06,11.99,14.2,7.53,6.67,11.5,0.06,8.86,80.06,103.52,4.88,116.0
1983,12,4,4.88,80.06,0.06,7.06,3.87,5.47,8.86,2.32,7.9,5.58,103.52,4.88,6.09,3.88,2.22,116.0,5.59,7.18,4.57,2.61,117.25,0.32,8.75,84.12,103.05,1.53,125.62
1983,12,5,5.37,84.12,0.32,7.72,5.21,6.46,8.75,1.55,8.48,6.93,103.05,1.53,3.58,0.25,3.33,125.62,1.7,4.23,0.32,3.91,111.69,0.47,8.67,82.94,102.92,3.46,170.5
1983,12,6,5.49,82.94,0.47,8.28,5.55,6.91,8.67,2.62,9.91,7.29,102.92,3.46,6.0,0.41,5.59,170.5,4.07,7.48,0.42,7.06,171.62,0.11,9.19,91.44,102.15,6.68,179.38
1983,12,7,6.77,91.44,0.11,9.66,8.33,9.0,9.19,5.14,12.08,6.94,102.15,6.68,7.34,6.0,1.34,179.38,9.02,10.48,7.23,3.24,179.75,0.02,9.05,89.81,101.76,5.23,171.31
1983,12,8,6.41,89.81,0.02,9.17,7.59,8.38,9.05,2.04,10.48,8.44,101.76,5.23,7.63,3.54,4.09,171.31,6.55,10.29,3.87,6.42,171.81,0.04,9.05,90.25,101.86,4.45,229.81
1983,12,9,6.23,90.25,0.04,8.69,7.17,7.94,9.05,2.58,10.27,7.69,101.86,4.45,6.27,0.5,5.77,229.81,5.42,7.8,0.62,7.18,246.0,0.18,8.89,93.0,101.8,3.2,185.0
1983,12,10,6.59,93.0,0.18,9.04,7.96,8.5,8.89,3.09,10.76,7.66,101.8,3.2,5.51,1.34,4.17,185.0,4.01,6.73,1.73,4.99,186.69,1.32,9.21,94.19,101.4,4.62,140.25
1983,12,11,6.84,94.19,1.32,9.41,8.51,8.96,9.21,1.43,10.26,8.83,101.4,4.62,10.07,2.48,7.59,140.25,5.83,11.95,3.0,8.95,140.31,1.66,8.58,81.56,101.82,8.52,240.81
1983,12,12,5.31,81.56,1.66,7.78,4.83,6.3,8.58,2.07,8.94,6.87,101.82,8.52,12.01,1.41,10.59,240.81,9.9,14.05,1.51,12.55,240.88,0.16,8.44,82.56,101.64,7.02,222.5
1983,12,13,5.55,82.56,0.16,8.34,5.55,6.94,8.44,4.29,10.93,6.64,101.64,7.02,16.26,1.19,15.07,222.5,8.59,19.36,1.24,18.12,223.5,3.46,6.85,70.88,103.07,15.92,293.44
1983,12,14,3.36,70.88,3.46,3.48,-1.31,1.08,6.85,3.28,6.18,2.9,103.07,15.92,20.84,7.87,12.98,293.44,18.64,24.49,9.41,15.09,278.75,4.13,6.19,72.69,103.72,3.54,25.75
1983,12,15,3.17,72.69,4.13,2.45,-1.95,0.25,6.19,1.0,2.99,1.98,103.72,3.54,7.05,2.12,4.92,25.75,4.05,8.5,2.23,6.27,26.69,0.07,6.2,76.56,103.38,2.57,76.38
1983,12,16,3.42,76.56,0.07,2.7,-0.99,0.85,6.2,1.6,3.62,2.01,103.38,2.57,4.22,0.43,3.78,76.38,2.9,4.97,0.42,4.55,77.0,0.04,6.48,70.81,103.15,1.66,180.75
1983,12,17,3.66,70.81,0.04,4.81,-0.03,2.39,6.48,3.58,6.61,3.03,103.15,1.66,2.41,0.72,1.7,180.75,1.85,2.63,0.74,1.88,180.5,0.02,7.21,83.75,103.33,3.2,114.69
1983,12,18,4.7,83.75,0.02,5.8,3.27,4.54,7.21,3.41,7.46,4.05,103.33,3.2,5.81,1.09,4.71,114.69,3.63,7.18,1.13,6.05,115.5,0.0,7.67,78.62,103.21,4.77,137.0
1983,12,19,4.7,78.62,0.0,6.75,3.29,5.02,7.67,1.95,7.72,5.76,103.21,4.77,5.79,3.69,2.1,137.0,5.5,7.1,3.84,3.26,138.0,0.0,7.23,77.06,102.98,4.34,148.88
1983,12,20,4.58,77.06,0.0,6.77,3.05,4.91,7.23,2.35,8.15,5.8,102.98,4.34,4.91,3.24,1.67,148.88,4.94,5.77,3.64,2.13,149.94,0.0,7.12,81.81,102.9,4.59,146.88
1983,12,21,4.94,81.81,0.0,6.97,4.08,5.52,7.12,3.23,8.6,5.37,102.9,4.59,5.34,4.17,1.18,146.88,5.44,6.64,4.6,2.04,147.88,0.0,7.62,85.12,102.86,5.4,158.44
1983,12,22,5.43,85.12,0.0,7.8,5.47,6.63,7.62,1.46,8.48,7.03,102.86,5.4,6.05,4.56,1.48,158.44,6.78,7.66,6.3,1.37,159.19,0.0,7.36,81.56,102.94,5.26,143.19
1983,12,23,5.07,81.56,0.0,7.26,4.32,5.8,7.36,2.84,8.74,5.89,102.94,5.26,5.79,4.78,1.01,143.19,6.28,7.27,5.61,1.67,144.06,0.0,7.37,86.88,102.7,5.86,167.62
1983,12,24,5.43,86.88,0.0,7.4,5.34,6.37,7.37,3.2,9.03,5.83,102.7,5.86,6.93,5.26,1.67,167.62,7.18,9.08,6.13,2.94,168.44,0.01,7.8,86.75,102.36,5.81,195.56
1983,12,25,5.62,86.75,0.01,7.85,5.74,6.8,7.8,2.27,9.37,7.1,102.36,5.81,7.64,1.63,6.01,195.56,7.01,9.32,1.82,7.5,196.5,0.12,7.02,86.75,102.06,2.27,130.75
1983,12,26,5.07,86.75,0.12,6.29,4.24,5.26,7.02,1.57,7.14,5.57,102.06,2.27,4.67,0.34,4.33,130.75,2.53,5.51,0.41,5.09,132.06,0.2,7.1,80.38,101.23,4.04,243.56
1983,12,27,4.82,80.38,0.2,6.73,3.51,5.12,7.1,5.11,9.42,4.31,101.23,4.04,5.37,2.12,3.25,243.56,5.09,6.52,2.37,4.15,244.56,0.66,7.48,86.75,101.55,3.91,258.31
1983,12,28,5.31,86.75,0.66,6.85,4.78,5.82,7.48,2.48,8.36,5.87,101.55,3.91,9.05,0.49,8.56,258.31,4.65,10.38,0.45,9.93,259.12,0.53,7.61,78.12,101.1,7.62,222.12
1983,12,29,4.94,78.12,0.53,7.5,3.84,5.67,7.61,4.19,10.15,5.96,101.1,7.62,12.39,3.52,8.86,222.12,9.2,14.58,5.24,9.34,223.38,2.91,7.55,73.94,101.6,6.57,190.06
1983,12,30,4.39,73.94,2.91,6.47,2.08,4.28,7.55,4.41,7.83,3.43,101.6,6.57,12.78,0.16,12.62,190.06,7.74,14.88,0.23,14.65,193.62,0.64,7.34,77.0,102.33,4.91,174.19
1983,12,31,4.33,77.0,0.64,5.77,1.94,3.86,7.34,4.51,7.82,3.31,102.33,4.91,9.3,0.2,9.1,174.19,5.82,11.27,0.26,11.01,176.5,0.05,7.76,79.31,101.32,8.61,263.06
1984,1,1,4.94,79.31,0.05,7.17,3.55,5.36,7.76,4.62,9.8,5.18,101.32,8.61,9.83,5.98,3.85,263.06,10.27,11.98,7.52,4.45,264.0,0.06,6.97,77.56,101.75,3.75,235.69
1984,1,2,4.58,77.56,0.06,6.48,2.8,4.64,6.97,4.09,8.87,4.78,101.75,3.75,6.8,0.74,6.05,235.69,4.41,8.12,0.86,7.27,220.88,0.02,6.69,81.62,101.87,6.35,237.12
1984,1,3,4.82,81.62,0.02,6.52,3.49,5.01,6.69,6.27,10.3,4.03,101.87,6.35,12.32,2.48,9.84,237.12,7.68,13.9,3.02,10.88,252.94,0.0,6.33,83.31,102.76,4.98,196.81
1984,1,4,5.13,83.31,0.0,7.08,4.39,5.73,6.33,2.61,8.2,5.59,102.76,4.98,7.16,0.26,6.91,196.81,6.4,10.05,0.31,9.74,197.31,0.0,6.86,92.25,102.1,7.01,175.38
1984,1,5,5.92,92.25,0.0,7.74,6.54,7.14,6.86,3.55,9.42,5.87,102.1,7.01,8.05,5.48,2.57,175.38,9.45,11.05,6.73,4.32,175.75,0.01,6.96,87.81,102.36,2.66,109.0
1984,1,6,5.43,87.81,0.01,7.26,5.36,6.31,6.96,3.35,9.14,5.79,102.36,2.66,5.85,0.45,5.39,109.0,3.28,7.4,0.45,6.95,109.06,0.22,6.87,94.06,102.14,4.49,155.25
1984,1,7,5.86,94.06,0.22,7.29,6.4,6.84,6.87,2.8,8.66,5.87,102.14,4.49,6.13,2.13,4.01,155.25,5.85,8.33,2.43,5.9,155.69,0.13,7.62,95.38,101.2,4.23,187.44
1984,1,8,6.35,95.38,0.13,8.08,7.38,7.73,7.62,3.48,9.62,6.15,101.2,4.23,6.06,1.7,4.38,187.44,5.8,8.17,2.03,6.14,188.12,0.02,7.31,88.25,101.73,6.5,322.19
1984,1,9,5.31,88.25,0.02,6.73,4.91,5.83,7.31,2.7,8.29,5.58,101.73,6.5,7.76,4.91,2.84,322.19,7.73,9.18,5.92,3.26,322.38,0.05,6.88,84.88,102.47,3.34,252.0
1984,1,10,5.07,84.88,0.05,6.78,4.36,5.57,6.88,3.3,8.81,5.51,102.47,3.34,6.17,0.91,5.27,252.0,4.05,7.59,1.27,6.33,253.5,0.09,7.45,91.62,102.3,6.87,171.06
1984,1,11,5.98,91.62,0.09,7.9,6.62,7.26,7.45,3.03,9.26,6.23,102.3,6.87,7.86,4.21,3.65,171.06,8.74,10.52,5.09,5.43,171.94,0.05,7.64,87.12,101.89,5.41,181.88
1984,1,12,5.62,87.12,0.05,7.69,5.58,6.64,7.64,3.77,9.47,5.69,101.89,5.41,6.68,1.41,5.27,181.88,6.76,8.75,1.93,6.82,182.88,0.25,7.06,89.06,102.11,3.19,43.12
1984,1,13,4.88,89.06,0.25,5.43,3.79,4.61,7.06,0.87,5.82,4.95,102.11,3.19,5.17,2.09,3.08,43.12,3.61,6.27,2.15,4.12,43.5,0.38,7.79,92.06,101.7,4.65,132.88
1984,1,14,5.74,92.06,0.38,7.14,5.95,6.55,7.79,2.23,8.03,5.8,101.7,4.65,5.87,3.25,2.62,132.88,5.48,6.61,3.74,2.87,133.81,0.0,7.73,90.69,101.94,3.88,150.19
1984,1,15,5.98,90.69,0.0,7.98,6.58,7.29,7.73,1.2,8.67,7.48,101.94,3.88,4.8,3.52,1.27,150.19,4.98,6.13,4.26,1.87,150.69,0.21,7.28,87.75,102.06,4.4,81.38
1984,1,16,5.13,87.75,0.21,6.25,4.39,5.32,7.28,1.91,7.3,5.39,102.06,4.4,5.12,3.13,1.98,81.38,5.11,6.18,3.7,2.47,81.94,0.0,7.04,80.62,102.12,3.98,100.31
1984,1,17,4.7,80.62,0.0,6.29,3.18,4.73,7.04,2.3,7.7,5.4,102.12,3.98,5.09,3.04,2.05,100.31,4.52,6.07,3.33,2.74,100.88,0.07,7.51,84.81,102.26,6.08,141.25
1984,1,18,5.19,84.81,0.07,6.95,4.57,5.76,7.51,1.38,7.63,6.26,102.26,6.08,7.73,5.02,2.7,141.25,7.13,8.66,6.12,2.54,142.06,1.16,6.94,82.94,102.4,4.16,139.0
1984,1,19,4.58,82.94,1.16,5.54,2.9,4.22,6.94,1.63,6.69,5.05,102.4,4.16,5.13,3.33,1.8,139.0,4.71,5.98,3.85,2.12,140.38,0.51,7.38,83.06,102.64,3.43,140.38
1984,1,20,4.82,83.06,0.51,6.31,3.65,4.98,7.38,2.6,7.67,5.07,102.64,3.43,4.06,2.8,1.27,140.38,3.88,4.75,2.88,1.87,142.25,2.69,7.19,79.19,102.87,4.33,63.75
1984,1,21,4.46,79.19,2.69,5.86,2.54,4.2,7.19,1.04,6.49,5.45,102.87,4.33,5.4,3.48,1.93,63.75,4.98,6.54,4.06,2.48,63.56,0.11,7.04,73.25,102.58,2.89,130.19
1984,1,22,4.09,73.25,0.11,5.76,1.33,3.54,7.04,1.2,6.45,5.25,102.58,2.89,3.88,2.0,1.88,130.19,3.18,4.17,2.2,1.98,131.12,0.25,6.55,77.81,102.69,3.28,96.25
1984,1,23,4.33,77.81,0.25,5.65,2.09,3.87,6.55,1.36,6.45,5.09,102.69,3.28,3.99,1.98,2.01,96.25,3.69,4.66,2.21,2.45,96.38,0.02,6.52,79.12,102.63,5.41,126.0
1984,1,24,4.7,79.12,0.02,6.59,3.23,4.91,6.52,2.67,8.26,5.59,102.63,5.41,6.74,4.13,2.61,126.0,6.52,8.1,4.85,3.26,126.56,0.1,6.79,78.25,102.52,5.44,112.38
1984,1,25,4.64,78.25,0.1,6.6,3.07,4.83,6.79,2.11,7.55,5.44,102.52,5.44,6.28,4.84,1.45,112.38,6.5,8.48,5.83,2.66,113.0,0.05,6.88,73.0,102.73,7.49,103.44
1984,1,26,4.21,73.0,0.05,6.22,1.72,3.97,6.88,1.75,7.01,5.26,102.73,7.49,9.17,5.88,3.29,103.44,8.82,10.98,7.09,3.89,104.06,3.57,6.55,68.0,102.81,8.8,86.56
1984,1,27,3.48,68.0,3.57,4.56,-0.83,1.87,6.55,2.33,5.61,3.28,102.81,8.8,10.88,7.45,3.43,86.56,10.16,12.68,8.8,3.88,87.25,8.72,5.84,73.5,102.96,9.29,41.81
1984,1,28,3.23,73.5,8.72,2.45,-1.77,0.34,5.84,1.27,3.1,1.83,102.96,9.29,9.99,8.89,1.1,41.81,10.59,11.44,9.91,1.53,42.19,4.04,5.86,75.06,103.02,10.8,18.56
1984,1,29,3.42,75.06,4.04,2.81,-1.15,0.83,5.86,2.11,3.91,1.8,103.02,10.8,11.56,8.96,2.6,18.56,12.45,13.45,10.39,3.05,18.88,0.44,5.88,79.56,102.91,10.57,10.38
1984,1,30,3.66,79.56,0.44,3.04,-0.13,1.45,5.88,1.3,3.55,2.25,102.91,10.57,12.28,7.56,4.72,10.38,12.21,13.99,8.94,5.05,10.38,0.07,5.7,75.62,102.73,5.76,19.31
1984,1,31,3.54,75.62,0.07,3.25,-0.63,1.31,5.7,1.84,4.06,2.22,102.73,5.76,7.3,2.81,4.5,19.31,6.67,8.91,3.06,5.85,18.5,0.31,4.65,70.06,102.77,2.88,41.44
1984,2,1,3.11,70.06,0.31,2.52,-2.33,0.1,4.65,1.57,3.27,1.69,102.77,2.88,3.69,1.95,1.73,41.44,3.16,3.94,2.09,1.85,40.88,0.31,4.82,73.56,102.91,2.62,75.12
1984,2,2,3.3,73.56,0.31,2.57,-1.64,0.46,4.82,1.88,3.3,1.42,102.91,2.62,3.63,1.23,2.41,75.12,2.87,4.09,1.29,2.81,75.5,1.6,5.26,73.56,103.09,4.41,59.31
1984,2,3,3.48,73.56,1.6,3.48,-0.81,1.33,5.26,2.09,4.55,2.46,103.09,4.41,5.45,3.68,1.77,59.31,5.0,6.5,3.86,2.63,59.81,3.7,5.03,74.94,103.25,7.57,30.69
1984,2,4,3.17,74.94,3.7,1.94,-1.99,-0.02,5.03,1.22,2.58,1.37,103.25,7.57,9.16,5.48,3.67,30.69,8.63,10.49,6.45,4.04,30.56,4.11,3.33,75.06,103.72,6.83,32.38
1984,2,5,2.62,75.06,4.11,-0.54,-4.35,-2.45,3.33,2.73,1.19,-1.55,103.72,6.83,9.25,4.13,5.12,32.38,7.73,10.62,4.72,5.9,31.81,1.0,2.26,70.88,103.36,2.94,72.0
1984,2,6,2.38,70.88,1.0,-1.0,-5.55,-3.27,2.26,3.12,0.87,-2.25,103.36,2.94,4.36,1.99,2.37,72.0,3.26,5.02,2.03,3.0,72.56,6.74,3.26,83.0,102.14,6.38,126.12
1984,2,7,3.66,83.0,6.74,2.4,-0.2,1.1,3.26,2.36,3.5,1.15,102.14,6.38,9.02,4.57,4.45,126.12,7.45,10.72,5.35,5.37,126.94,3.9,3.21,83.5,101.38,5.67,101.06
1984,2,8,3.6,83.5,3.9,1.89,-0.6,0.64,3.21,1.45,2.69,1.23,101.38,5.67,7.86,2.93,4.93,101.06,6.55,9.27,3.27,6.0,101.81,0.6,3.4,80.44,102.03,4.84,100.19
1984,2,9,3.6,80.44,0.6,2.47,-0.53,0.97,3.4,2.17,3.4,1.23,102.03,4.84,6.52,2.56,3.95,100.19,5.59,7.79,2.82,4.97,101.31,0.05,4.14,82.69,102.58,4.8,72.62
1984,2,10,3.85,82.69,0.05,3.02,0.37,1.69,4.14,2.74,4.47,1.73,102.58,4.8,5.93,4.01,1.92,72.62,5.53,6.98,4.7,2.29,73.12,0.0,4.44,77.44,102.79,5.36,116.5
1984,2,11,3.6,77.44,0.0,3.18,-0.42,1.38,4.44,3.34,4.58,1.24,102.79,5.36,6.88,3.6,3.28,116.5,6.29,8.62,4.19,4.44,117.44,0.49,4.9,88.06,102.11,6.42,136.12
1984,2,12,4.52,88.06,0.49,4.39,2.59,3.49,4.9,1.46,5.2,3.74,102.11,6.42,7.3,4.27,3.03,136.12,7.62,8.59,6.05,2.54,137.12,15.96,4.61,84.0,102.17,8.1,60.25
1984,2,13,3.85,84.0,15.96,2.9,0.46,1.69,4.61,4.31,5.51,1.19,102.17,8.1,10.09,4.2,5.89,60.25,9.35,11.44,6.1,5.34,60.69,7.38,3.52,82.81,103.14,12.05,15.19
1984,2,14,3.05,82.81,7.38,-0.03,-2.58,-1.31,3.52,1.81,1.19,-0.63,103.14,12.05,13.55,9.33,4.21,15.19,13.88,15.54,11.05,4.49,15.19,0.07,2.41,76.81,104.01,4.8,61.5
1984,2,15,2.69,76.81,0.07,-0.68,-4.21,-2.45,2.41,1.69,0.22,-1.47,104.01,4.8,8.39,1.96,6.43,61.5,5.48,10.12,2.17,7.95,61.75,0.0,1.98,70.31,103.44,1.8,190.69
1984,2,16,2.5,70.31,0.0,-0.45,-5.13,-2.79,1.98,3.41,1.04,-2.37,103.44,1.8,2.37,0.78,1.59,190.69,1.98,2.52,0.94,1.59,190.31,0.02,2.63,76.19,103.63,3.56,273.81
1984,2,17,2.87,76.19,0.02,0.43,-3.24,-1.41,2.63,2.47,1.76,-0.7,103.63,3.56,5.0,2.18,2.82,273.81,3.95,5.56,2.39,3.17,259.0,0.0,3.64,73.5,104.17,2.91,120.81
1984,2,18,3.17,73.5,0.0,2.17,-2.04,0.07,3.64,3.2,3.64,0.44,104.17,2.91,4.55,0.62,3.95,120.81,3.27,5.27,0.66,4.62,122.56,0.0,4.35,79.62,103.97,6.1,143.5
1984,2,19,3.78,79.62,0.0,3.56,0.39,1.98,4.35,1.42,4.26,2.83,103.97,6.1,7.32,4.07,3.25,143.5,7.19,9.05,4.77,4.28,144.75,0.0,4.25,71.69,103.71,6.17,132.0
1984,2,20,3.36,71.69,0.0,3.44,-1.16,1.15,4.25,1.73,4.38,2.66,103.71,6.17,7.58,5.37,2.22,132.0,7.19,8.45,6.41,2.03,133.0,0.04,4.27,70.75,103.62,3.7,86.19
1984,2,21,3.11,70.75,0.04,2.43,-2.29,0.07,4.27,2.1,3.36,1.25,103.62,3.7,5.14,2.69,2.45,86.19,4.03,6.1,3.02,3.08,86.88,0.01,4.51,70.19,103.73,4.15,57.0
1984,2,22,3.36,70.19,0.01,3.64,-1.3,1.17,4.51,3.98,5.33,1.34,103.73,4.15,5.12,2.77,2.36,57.0,4.79,6.27,3.12,3.15,57.88,0.4,4.72,70.75,103.67,3.3,105.38
1984,2,23,3.6,70.75,0.4,4.56,-0.28,2.14,4.72,1.35,5.37,4.01,103.67,3.3,4.91,1.08,3.83,105.38,3.88,5.52,1.34,4.17,106.69,0.71,4.47,69.12,103.45,4.84,18.88
1984,2,24,3.17,69.12,0.71,3.15,-1.94,0.61,4.47,2.93,4.15,1.23,103.45,4.84,5.91,1.91,4.0,18.88,5.57,6.42,2.35,4.07,19.0,0.02,4.33,75.5,103.51,6.0,56.06
1984,2,25,3.42,75.5,0.02,2.8,-1.08,0.86,4.33,2.9,4.14,1.24,103.51,6.0,6.55,4.91,1.63,56.06,6.98,7.43,5.8,1.62,56.31,9.71,4.05,76.0,103.82,5.5,24.62
1984,2,26,3.23,76.0,9.71,2.1,-1.65,0.23,4.05,0.93,2.72,1.8,103.82,5.5,7.11,4.51,2.6,24.62,6.4,8.49,5.05,3.44,24.94,15.48,3.73,74.12,103.59,5.91,27.44
1984,2,27,3.11,74.12,15.48,1.85,-2.23,-0.19,3.73,1.29,2.48,1.19,103.59,5.91,6.86,5.41,1.45,27.44,6.97,7.81,6.12,1.69,28.12,4.13,3.58,82.0,103.08,5.27,13.06
1984,2,28,3.48,82.0,4.13,1.89,-0.84,0.52,3.58,1.25,2.51,1.26,103.08,5.27,7.51,2.09,5.42,13.06,6.14,8.94,2.27,6.67,13.56,0.04,3.15,80.94,102.45,3.26,211.19
1984,2,29,3.6,80.94,0.04,2.36,-0.56,0.9,3.15,3.16,3.83,0.67,102.45,3.26,5.44,0.68,4.76,211.19,3.82,6.6,0.73,5.87,211.06,0.03,4.24,84.69,102.34,1.82,199.56
1984,3,1,4.39,84.69,0.03,4.71,2.29,3.5,4.24,2.29,6.07,3.78,102.34,1.82,3.4,0.54,2.85,199.56,2.27,4.11,0.69,3.41,199.44,3.48,4.09,88.56,102.68,4.38,27.94
1984,3,2,4.21,88.56,3.48,3.35,1.64,2.5,4.09,1.93,4.44,2.51,102.68,4.38,7.8,0.84,6.96,27.94,4.99,8.76,0.97,7.79,28.12,0.12,4.57,80.44,102.89,2.52,105.88
1984,3,3,3.91,80.44,0.12,3.87,0.81,2.34,4.57,3.14,5.21,2.07,102.89,2.52,3.66,1.12,2.55,105.88,2.84,4.62,1.15,3.47,107.19,1.11,5.3,81.88,103.1,5.04,123.88
1984,3,4,4.58,81.88,1.11,5.86,3.0,4.43,5.3,2.62,7.27,4.65,103.1,5.04,7.17,3.59,3.58,123.88,6.98,9.26,4.97,4.29,124.25,2.12,5.49,79.44,103.14,3.73,105.94
1984,3,5,4.33,79.44,2.12,5.47,2.21,3.83,5.49,1.3,6.25,4.95,103.14,3.73,4.77,2.88,1.88,105.94,4.6,6.38,3.48,2.89,106.5,0.11,5.58,76.38,102.88,3.24,94.56
1984,3,6,4.21,76.38,0.11,5.69,1.86,3.77,5.58,2.5,6.91,4.41,102.88,3.24,3.8,1.96,1.84,94.56,4.02,4.8,3.06,1.74,95.19,0.12,5.51,74.5,102.54,5.21,118.94
1984,3,7,4.03,74.5,0.12,5.32,1.17,3.24,5.51,1.53,6.14,4.61,102.54,5.21,7.23,2.74,4.49,118.94,6.07,7.99,3.12,4.87,119.44,1.46,6.09,78.88,101.99,5.67,114.19
1984,3,8,4.46,78.88,1.46,5.79,2.38,4.08,6.09,3.23,7.19,3.95,101.99,5.67,7.23,2.48,4.75,114.19,6.79,8.55,3.02,5.52,114.81,0.3,6.1,77.44,102.83,3.81,62.38
1984,3,9,4.03,77.44,0.3,4.9,1.19,3.05,6.1,4.03,6.97,2.94,102.83,3.81,5.62,2.53,3.09,62.38,4.29,6.52,2.84,3.68,62.56,3.48,5.9,85.44,102.81,4.52,114.56
1984,3,10,4.52,85.44,3.48,4.94,2.71,3.83,5.9,1.94,6.01,4.08,102.81,4.52,7.11,2.66,4.45,114.56,5.18,8.16,2.99,5.17,114.94,5.7,6.35,84.19,101.91,5.18,90.12
1984,3,11,4.82,84.19,5.7,6.08,3.61,4.85,6.35,1.95,7.09,5.15,101.91,5.18,6.85,3.04,3.81,90.12,6.14,8.04,3.86,4.18,90.62,4.78,6.02,87.31,101.35,7.41,179.38
1984,3,12,4.46,87.31,4.78,4.35,2.44,3.4,6.02,1.6,5.37,3.76,101.35,7.41,9.02,5.11,3.91,179.38,8.41,10.37,6.02,4.35,179.88,4.08,5.85,86.25,101.34,8.78,343.0
1984,3,13,4.39,86.25,4.08,4.18,2.11,3.15,5.85,1.09,4.81,3.73,101.34,8.78,9.19,7.72,1.47,343.0,10.12,10.62,9.23,1.39,343.12,14.18,6.08,85.12,101.31,6.09,170.81
1984,3,14,4.39,85.12,14.18,4.44,2.15,3.3,6.08,2.88,5.87,2.98,101.31,6.09,7.76,4.2,3.55,170.81,7.02,9.38,4.95,4.42,170.69,16.1,6.02,84.12,101.47,4.41,28.25
1984,3,15,4.27,84.12,16.1,4.19,1.76,2.97,6.02,2.11,5.16,3.05,101.47,4.41,5.65,3.38,2.27,28.25,5.05,6.84,3.94,2.9,28.69,2.09,6.22,85.5,101.78,3.63,94.38
